osver,release,arch,date,title,kb,updateID,files,sha1
11,22H2,arm64,2024-04,2024-04 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5036980),KB5036980,0d799ace-4d41-4124-b4d7-1924378255d8,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/51bbd5c4-1fd9-4f81-84c7-a5e3bbb061a9/public/windows11.0-kb5036980-arm64_7490137953ac062082fffe5c01abdf39e2ddf9dd.msu'],['7490137953ac062082fffe5c01abdf39e2ddf9dd']
11,22H2,arm64,2024-05,2024-05 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5037853),KB5037853,dd9c1a2e-e601-4045-bcf8-3a51262de415,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/16eb2740-dee0-42a6-9822-0fd384bab654/public/windows11.0-kb5037853-arm64_c9d77d671e386890602223480eb7ec0550ea4cc7.msu'],['c9d77d671e386890602223480eb7ec0550ea4cc7']
11,22H2,arm64,2024-06,2024-06 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5039302),KB5039302,3213803a-6758-4722-9cf9-2482e1837244,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/fad5d470-c2a2-41dc-b8b3-713fffaa0663/public/windows11.0-kb5039302-arm64_2fd05768cc6b4c88b5b83d9d14c8b15315ba91e3.msu'],['2fd05768cc6b4c88b5b83d9d14c8b15315ba91e3']
11,22H2,arm64,2024-07,2024-07 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5040527),KB5040527,99ef69a4-b788-44c7-bc45-3178366f4be3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/61baeda4-0511-4b76-a3bc-ad78c0e9a1bf/public/windows11.0-kb5040527-arm64_758b6264b7f6b9ad972501e1793df34a46c34c36.msu'],['758b6264b7f6b9ad972501e1793df34a46c34c36']
11,22H2,arm64,2024-08,2024-08 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5041587),KB5041587,f29e9ba8-12ff-4f8a-a181-70b443dc7652,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/cc403358-06e1-45b3-bb3c-90e7efd46504/public/windows11.0-kb5041587-arm64_58c2c001556de72e8923074eeeed95d6f3e96f16.msu'],['58c2c001556de72e8923074eeeed95d6f3e96f16']
11,22H2,arm64,2024-09,2024-09 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5043145),KB5043145,197e3b4b-c602-497c-afd1-62062642ffb9,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6b73f474-98c9-4e24-84a9-616ccf45b3c1/public/windows11.0-kb5043145-arm64_334ec032af7146a1e6a092adb7caa2fadd10985a.msu'],['334ec032af7146a1e6a092adb7caa2fadd10985a']
11,22H2,arm64,2024-10,2024-10 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5044380),KB5044380,80596630-4e4e-4fbe-a049-dbd7513e2102,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/eb9b7cfa-7e77-467c-8c9f-64b6d788e411/public/windows11.0-kb5044380-arm64_e44ef01414f3bb4b4e9a495b286ea45a9d8a6d31.msu'],['e44ef01414f3bb4b4e9a495b286ea45a9d8a6d31']
11,22H2,arm64,2024-11,2024-11 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5046732),KB5046732,28effccb-61b7-4889-aee4-70ab52672305,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/c6d99e5d-bea0-4e19-8129-c86fe69ca053/public/windows11.0-kb5046732-arm64_63c035ee94cf0ff123d35fc1bbcd2c04b82e639f.msu'],['63c035ee94cf0ff123d35fc1bbcd2c04b82e639f']
11,22H2,arm64,2025-01,2025-01 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5050092),KB5050092,21c012a3-9902-463a-a876-654b37b6dfc3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a0e257d3-1dbc-4ec6-8ad7-b892249d4698/public/windows11.0-kb5050092-arm64_83c43a5c8feeb8a5f10664c81f5b64ceab6f4e8e.msu'],['83c43a5c8feeb8a5f10664c81f5b64ceab6f4e8e']
11,22H2,arm64,2025-02,2025-02 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5052094),KB5052094,5267d5b8-7799-4a39-91a9-f88cac87053c,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b5a715b0-4a06-409b-82cf-9a83d57200bf/public/windows11.0-kb5052094-arm64_977968d5a9ac4e199d8c5f6cc250146264d1fd31.msu'],['977968d5a9ac4e199d8c5f6cc250146264d1fd31']
11,22H2,arm64,2025-03,2025-03 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5053657),KB5053657,b0015d58-c879-4c7b-8b9d-16696152289f,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/666649eb-c60a-47e0-b939-392e97d5faf6/public/windows11.0-kb5053657-arm64_4c31af47ac853a21cedc4f79503778cccfa1ab22.msu'],['4c31af47ac853a21cedc4f79503778cccfa1ab22']
11,22H2,arm64,2025-04,2025-04 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5055629),KB5055629,35042fbd-e0f8-441b-b505-3c40791b80a8,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6168c112-09b2-4417-b370-1836e72965de/public/windows11.0-kb5055629-arm64_b9f8e4b29315e9887ab400d8d97c3502fd51c02b.msu'],['b9f8e4b29315e9887ab400d8d97c3502fd51c02b']
11,22H2,arm64,2025-05,2025-05 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5058502),KB5058502,ddf3381d-a326-4a4a-b0a3-c8efd5c0b572,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/9683e3b5-648e-4e7a-bc5d-734460f250a6/public/windows11.0-kb5058502-arm64_99612471d4765f7f72cd16d4070d89cfecbdc7b9.msu'],['99612471d4765f7f72cd16d4070d89cfecbdc7b9']
11,23H2,x64,2024-01,2024-01 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5034123),KB5034123,edca49e4-6211-42d3-bee0-1848f88f4afe,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a9f5de65-91c3-47e7-b987-0ba0468699b8/public/windows11.0-kb5034123-x64_d82c9af459245e90b5bf897f15a72cf810819f31.msu'],['d82c9af459245e90b5bf897f15a72cf810819f31']
11,23H2,x64,2024-02,2024-02 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5034765),KB5034765,cf62e03b-3900-40d9-85fa-05faa930d2c3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/bde66034-3c41-4fca-992a-54d476045855/public/windows11.0-kb5034765-x64_0b9338c4ace818aa52dbef7f674250aeb341f0f1.msu'],['0b9338c4ace818aa52dbef7f674250aeb341f0f1']
11,23H2,x64,2024-03,2024-03 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5035853),KB5035853,e05e74ff-da9d-49b0-a9ce-3cdfc8ddb1e7,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/594b22d5-84c3-4665-bdc7-3167c91759b9/public/windows11.0-kb5035853-x64_8ca1a9a646dbe25c071a8057f249633a61929efa.msu'],['8ca1a9a646dbe25c071a8057f249633a61929efa']
11,23H2,x64,2024-04,2024-04 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5036893),KB5036893,48f4e768-a097-4697-bf94-b6ee612655af,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/d71a2eec-ae7c-4873-822d-e1afbcd52312/public/windows11.0-kb5036893-x64_f8c0bdc5888eb65b1d68b220b0b87535735f1795.msu'],['f8c0bdc5888eb65b1d68b220b0b87535735f1795']
11,23H2,x64,2024-05,2024-05 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5037771),KB5037771,a1c1095d-4024-4505-b500-10e48460b99c,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/954d215c-85b0-41d9-8e85-04ee019234e2/public/windows11.0-kb5037771-x64_19a3f100fb8437d059d7ee2b879fe8e48a1bae42.msu'],['19a3f100fb8437d059d7ee2b879fe8e48a1bae42']
11,23H2,x64,2024-06,2024-06 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5039212),KB5039212,faaf2140-998d-4955-a871-9b269ea48b0e,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a2fe5398-6f24-46ee-a533-372dc30bfd82/public/windows11.0-kb5039212-x64_2b67855a5e73c7a873e6bdca512c8c106b429196.msu'],['2b67855a5e73c7a873e6bdca512c8c106b429196']
11,23H2,x64,2024-07,2024-07 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5040442),KB5040442,07e328fd-a039-45f2-90ad-2b43002eab3b,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/e473615b-077f-40b2-96c2-fa6d3da5c5c7/public/windows11.0-kb5040442-x64_c1ba0e4607fd0ee46254a625c55438ffb70edcd0.msu'],['c1ba0e4607fd0ee46254a625c55438ffb70edcd0']
11,23H2,x64,2024-08,2024-08 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5041585),KB5041585,303d0d14-506a-4edb-8462-71ef4eb747ca,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/38b0e2e0-267e-4a3f-b940-3ddf2fe60f5e/public/windows11.0-kb5041585-x64_319b34bb6f8f9053c7cc09e635e541931fbbb111.msu'],['319b34bb6f8f9053c7cc09e635e541931fbbb111']
11,23H2,x64,2024-09,2024-09 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5043076),KB5043076,8955038a-d83a-411d-a717-8540525c7a2e,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/dc60ae4b-5d78-4c43-85cd-a5c20d15f039/public/windows11.0-kb5043076-x64_1089da37890b9c59fb12de64b729810ececb3bc6.msu'],['1089da37890b9c59fb12de64b729810ececb3bc6']
11,23H2,x64,2024-10,2024-10 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5044285),KB5044285,1e061de7-b57f-4b4c-b902-8ab1ef9c6eec,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/f46df37a-242e-454c-8d81-b505c4ec7473/public/windows11.0-kb5044285-x64_0879eebfa8d66123e40f2c2614bcfd16d053abe3.msu'],['0879eebfa8d66123e40f2c2614bcfd16d053abe3']
11,23H2,x64,2024-11,2024-11 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5046633),KB5046633,e20285f5-abe5-4e5a-a372-d0ff800b9323,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/e3c8989c-3de1-42fc-830f-b9391a54ca25/public/windows11.0-kb5046633-x64_7786ad346f943a32ab22a212c587314487fdf423.msu'],['7786ad346f943a32ab22a212c587314487fdf423']
11,23H2,x64,2024-12,2024-12 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5048685),KB5048685,3076cbae-5938-46a7-b3fc-61ed20d3d0a0,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/d2584a30-89ea-4236-af04-2585566deaa6/public/windows11.0-kb5048685-x64_f1967f623976c41d20deab623317c4855e9d111a.msu'],['f1967f623976c41d20deab623317c4855e9d111a']
11,23H2,x64,2025-01,2025-01 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5050021),KB5050021,bad34876-07ff-4ee3-8a9e-98d2276e7a64,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/db0d5972-d5ac-4706-ae45-d2fb38680308/public/windows11.0-kb5050021-x64_d1c06c1c0d32a7ff8879f1e2a386d26df113a227.msu'],['d1c06c1c0d32a7ff8879f1e2a386d26df113a227']
11,23H2,x64,2025-02,2025-02 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5051989),KB5051989,b8679d97-7c9b-4471-b015-c3c4a39647ac,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b2ab1651-ac13-4c35-882a-2b91a611b28b/public/windows11.0-kb5051989-x64_ce6a034d2385b0623c3182cf396755ef5ad05483.msu'],['ce6a034d2385b0623c3182cf396755ef5ad05483']
11,23H2,x64,2025-03,2025-03 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5053602),KB5053602,b0ad448e-bf21-47d4-a215-9a886b0e6dde,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/cf6a62b9-4c7f-4703-aeb7-9ef0df5f29f1/public/windows11.0-kb5053602-x64_c1dc9c521f329ff91d92ab59713cb0f01959fa4e.msu'],['c1dc9c521f329ff91d92ab59713cb0f01959fa4e']
11,23H2,x64,2025-04,2025-04 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5058919),KB5058919,03877783-61d7-4775-b940-1fcb0f98388a,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6bf92864-9782-41c0-b9f1-17249bf2ccc6/public/windows11.0-kb5058919-x64_2a7c6f541be7567bd1fa9bb7342e4b255f8ce339.msu'],['2a7c6f541be7567bd1fa9bb7342e4b255f8ce339']
11,23H2,x64,2025-05,2025-05 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5062170),KB5062170,dbc2da0b-fda9-4a8c-908a-6d8a16f9f559,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/7ad0f8d5-21c6-447c-8caa-a1fe1172ceb9/public/windows11.0-kb5062170-x64_8cbbed2c36ad0e3fcc9b4799c1514aa1d680837b.msu'],['8cbbed2c36ad0e3fcc9b4799c1514aa1d680837b']
11,23H2,x64,2025-06,2025-06 Cumulative Update for Windows 11 Version 23H2 for x64-based Systems (KB5060999),KB5060999,3d0d891f-2de0-48a9-aea9-3c42b3285583,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2aad751f-e4c4-4448-8f71-24ee08558a9a/public/windows11.0-kb5060999-x64_99e39c1cf8a8976d9b3313efb38069876c417f70.msu'],['99e39c1cf8a8976d9b3313efb38069876c417f70']
11,23H2,x64,2024-01,2024-01 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5034204),KB5034204,15c60f07-5b39-4663-99cd-6c40c004c4d2,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b5338f04-2ce1-4a9a-8fbd-9898718ab868/public/windows11.0-kb5034204-x64_6b5acf2782f8f21cdd4d0f790b18054eed2c207f.msu'],['6b5acf2782f8f21cdd4d0f790b18054eed2c207f']
11,23H2,x64,2024-02,2024-02 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5034848),KB5034848,93b05e81-8908-4a21-b591-c915c895ffa9,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/685e3070-7070-4d91-824d-93087046dc76/public/windows11.0-kb5034848-x64_0aec202b757272ccec67160be23068b6b7bf2c72.msu'],['0aec202b757272ccec67160be23068b6b7bf2c72']
11,23H2,x64,2024-03,2024-03 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5035942),KB5035942,bb6c5c3c-177f-439f-80c1-676f55e1c1f3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/396ddabf-b27a-451e-a898-31d0427a36f7/public/windows11.0-kb5035942-x64_3f37174fadabd9d29ffe92a92b3422557586f645.msu'],['3f37174fadabd9d29ffe92a92b3422557586f645']
11,23H2,x64,2024-04,2024-04 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5036980),KB5036980,3cb16682-8afb-43f9-a9bd-8ba7a6ea0a60,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2d5c57ac-c22e-4ab9-8309-4c911ee9df9f/public/windows11.0-kb5036980-x64_6bfd0dfab47b1e42a5235ebff07e37700b72269c.msu'],['6bfd0dfab47b1e42a5235ebff07e37700b72269c']
11,23H2,x64,2024-05,2024-05 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5037853),KB5037853,b1b30482-d686-4a9a-a4a8-32ad353e169d,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/3383e837-002f-42dd-9d0d-f6e81825cb34/public/windows11.0-kb5037853-x64_ea5982b12f310485854313cb8564e03a2735e355.msu'],['ea5982b12f310485854313cb8564e03a2735e355']
11,23H2,x64,2024-06,2024-06 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5039302),KB5039302,cc96148a-08ee-4295-8554-cc740d395a9b,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/77872e23-8cb4-422d-addc-7c1f6b5c3265/public/windows11.0-kb5039302-x64_de6d51e21e8c3f350858d9c5d5fc3d0882cec8ca.msu'],['de6d51e21e8c3f350858d9c5d5fc3d0882cec8ca']
11,23H2,x64,2024-07,2024-07 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5040527),KB5040527,e8e382c2-3602-4022-a1ab-9116627bf6fd,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/92ac27d7-6832-4bac-8205-922458d3df2b/public/windows11.0-kb5040527-x64_4713766dc272c376bee6d39d39a84a85bcd7f1e7.msu'],['4713766dc272c376bee6d39d39a84a85bcd7f1e7']
11,23H2,x64,2024-08,2024-08 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5041587),KB5041587,83edbc09-30ee-446c-a8de-7fce97a17730,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b5018be6-9949-4fbd-8f54-dc9ab35336f5/public/windows11.0-kb5041587-x64_7ac0f48e6f3852a44dce48c384c3202561b4570f.msu'],['7ac0f48e6f3852a44dce48c384c3202561b4570f']
11,23H2,x64,2024-09,2024-09 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5043145),KB5043145,72c70f4c-7b76-429d-89af-0cc4d37187ec,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/edab4f93-6e86-43d8-96ea-e831f74e7c20/public/windows11.0-kb5043145-x64_ddcc749d840fbc38cdf0ccb34310017acad1d986.msu'],['ddcc749d840fbc38cdf0ccb34310017acad1d986']
11,23H2,x64,2024-10,2024-10 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5044380),KB5044380,3789e689-9dca-4a3e-ab6f-b3a0e1ed0ab4,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/1aad0aea-5ed1-4991-855c-d25f860ed071/public/windows11.0-kb5044380-x64_2935c0da007587832f20c51abae1d6f8c68155ca.msu'],['2935c0da007587832f20c51abae1d6f8c68155ca']
11,23H2,x64,2024-11,2024-11 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5046732),KB5046732,aa83718f-2dee-4e27-b6c7-68e689352fbd,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/5fc94007-ed0e-491f-9703-1c18dfb738d2/public/windows11.0-kb5046732-x64_1bf296dfb373b6d12bcf97bb6f1ef335cbfaeb07.msu'],['1bf296dfb373b6d12bcf97bb6f1ef335cbfaeb07']
11,23H2,x64,2025-01,2025-01 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5050092),KB5050092,e1b1305a-ff9d-4ce0-b149-bbb58b1ee392,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/04e9336e-a2a4-4c79-bc80-6637aa1e324c/public/windows11.0-kb5050092-x64_c39a23f5af321bfde157df2235392ef4dd56ab20.msu'],['c39a23f5af321bfde157df2235392ef4dd56ab20']
11,23H2,x64,2025-02,2025-02 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5052094),KB5052094,983568fe-e4c8-44aa-a075-ee95ba06a73e,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/23fc3e11-c882-440a-b204-3fd16c443443/public/windows11.0-kb5052094-x64_52adea5d5c4029eb04c8766822416804968a472b.msu'],['52adea5d5c4029eb04c8766822416804968a472b']
11,23H2,x64,2025-03,2025-03 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5053657),KB5053657,544aeeaa-8899-4227-8aab-ddb7f7c9db03,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/c5ac1cbd-8f3e-4386-9431-12f395076414/public/windows11.0-kb5053657-x64_7d1dafedaa44af1bbdbfb844ebe3fe39cb1ca31f.msu'],['7d1dafedaa44af1bbdbfb844ebe3fe39cb1ca31f']
11,23H2,x64,2025-04,2025-04 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5055629),KB5055629,cd032093-f418-4168-a0a3-5118767fcedd,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2ff02c1e-c080-4d10-840f-7e00f6a114c1/public/windows11.0-kb5055629-x64_752d08c8dc04348ac36eb1b01fd9b99afb973911.msu'],['752d08c8dc04348ac36eb1b01fd9b99afb973911']
11,23H2,x64,2025-05,2025-05 Cumulative Update Preview for Windows 11 Version 23H2 for x64-based Systems (KB5058502),KB5058502,e1362a94-b011-43eb-b912-dfe7f4574c07,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2a841716-9fcb-40ac-b0cd-1b9233ea226a/public/windows11.0-kb5058502-x64_515a40bae4ef0b9687ca2c48fbf3506b01bcf225.msu'],['515a40bae4ef0b9687ca2c48fbf3506b01bcf225']
11,23H2,arm64,2024-01,2024-01 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5034123),KB5034123,00663220-b0c6-4265-83c5-61772e7d54eb,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8bc037da-84eb-4723-9ab1-c09d63b2eec3/public/windows11.0-kb5034123-arm64_d1df9356d164eba821cee9e3e8f324b5ad629555.msu'],['d1df9356d164eba821cee9e3e8f324b5ad629555']
11,23H2,arm64,2024-02,2024-02 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5034765),KB5034765,962a8aa6-edcd-413f-911f-5068cfea1fc7,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/043db5c7-c1ab-4d46-86d9-f267dc4e49ea/public/windows11.0-kb5034765-arm64_fc7d3e28411415e20bd85457f3d20be61ea44fd5.msu'],['fc7d3e28411415e20bd85457f3d20be61ea44fd5']
11,23H2,arm64,2024-03,2024-03 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5035853),KB5035853,51fcb6a1-bcc5-45c6-afa1-093ab75ae279,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/72ba502a-7982-471c-aad2-355efddbff61/public/windows11.0-kb5035853-arm64_076c009bca80cfa85272bd50d65951c2f663fcc5.msu'],['076c009bca80cfa85272bd50d65951c2f663fcc5']
11,23H2,arm64,2024-04,2024-04 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5036893),KB5036893,a77cd476-edc6-460a-81d0-aaba2e6d76d7,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/15ffd217-6f3e-4389-b28e-a5c8fcd2e6f2/public/windows11.0-kb5036893-arm64_e22677ce6cd097e3c667acbf530ab788596c094a.msu'],['e22677ce6cd097e3c667acbf530ab788596c094a']
11,23H2,arm64,2024-05,2024-05 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5037771),KB5037771,ee781b73-ce2f-452d-8f6e-c703af246627,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6bc8ced5-9603-42ee-96c3-6283d6d91c9d/public/windows11.0-kb5037771-arm64_5b577d13cfe26e4ce3661707d025c985ca0a39fb.msu'],['5b577d13cfe26e4ce3661707d025c985ca0a39fb']
11,23H2,arm64,2024-06,2024-06 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5039212),KB5039212,3bdcfcf3-26a6-49da-8129-f1e293f9a634,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8a00e6d1-13b7-4976-9c7c-3930eb5d3331/public/windows11.0-kb5039212-arm64_e10b09f98be281824ff87fa9facb36f44e1945a7.msu'],['e10b09f98be281824ff87fa9facb36f44e1945a7']
11,23H2,arm64,2024-07,2024-07 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5040442),KB5040442,83872d71-0fd0-4203-a548-5163ac5e3bad,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/0a4da5a0-48ae-4f6a-9734-6393b57c5bf3/public/windows11.0-kb5040442-arm64_b79a19e64ac34740f8680d8f662e9ad99fb3ed0c.msu'],['b79a19e64ac34740f8680d8f662e9ad99fb3ed0c']
11,23H2,arm64,2024-08,2024-08 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5041585),KB5041585,ce9cc53b-8162-4cf5-9ee3-8afe5df2764a,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/0817604b-088c-48cf-8631-29ac1d891caf/public/windows11.0-kb5041585-arm64_b434d8b0962e4cd509d4a76c389adbe50da56036.msu'],['b434d8b0962e4cd509d4a76c389adbe50da56036']
11,23H2,arm64,2024-09,2024-09 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5043076),KB5043076,fe6d87cf-a329-4503-bfd0-30ad47ff0096,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/227767f4-5005-4fa3-892f-e6a71e19c4bc/public/windows11.0-kb5043076-arm64_90ca3459279f7034b86293dd12700b8e8ce4ef48.msu'],['90ca3459279f7034b86293dd12700b8e8ce4ef48']
11,23H2,arm64,2024-10,2024-10 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5044285),KB5044285,b8d21841-ccbd-4b89-bff6-aa9b9f028091,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6d1af0ed-7afc-40a5-bfca-c7107cbae831/public/windows11.0-kb5044285-arm64_b1825c723f9bcb1638326dd8badd1a9ccc54e78e.msu'],['b1825c723f9bcb1638326dd8badd1a9ccc54e78e']
11,23H2,arm64,2024-11,2024-11 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5046633),KB5046633,ce7d21c8-523c-4ffc-9814-d51bfe41a694,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/9c39c68e-8c2d-4592-a12f-7e48e85e6d50/public/windows11.0-kb5046633-arm64_d272a19af022fea5ed0f50a3591f4d9a7fd60774.msu'],['d272a19af022fea5ed0f50a3591f4d9a7fd60774']
11,23H2,arm64,2024-12,2024-12 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5048685),KB5048685,788171f2-0d52-4451-83bb-c339402a411b,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/ddc040e4-0aae-467b-9783-006fa2571b5c/public/windows11.0-kb5048685-arm64_1db4b735601d5bfdb3c42ab88abb5fe45d85280c.msu'],['1db4b735601d5bfdb3c42ab88abb5fe45d85280c']
11,23H2,arm64,2025-01,2025-01 Cumulative Update for Windows 11 Version 23H2 for arm64-based Systems (KB5050021),KB5050021,f200e9ad-4d7a-47ab-8659-dba1c6f34b9f,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8ce7bc4e-0832-4954-b2ff-4afda05b55a3/public/windows11.0-kb5050021-arm64_6f8c64e63fc619e78e6640226465a2520c090a83.msu'],['6f8c64e63fc619e78e6640226465a2520c090a83']
